user_id,event_timestamp,event_name
1186,2026-06-05 07:00:00,onboarding_started
1186,2026-06-05 14:00:00,onboarding_completed
1186,2026-06-07 14:00:00,project_created
1186,2026-06-08 14:00:00,teammate_invited
1186,2026-06-13 14:00:00,report_created
1186,2026-07-10 00:00:00,dashboard_viewed
1187,2026-04-24 00:00:00,signup
1187,2026-04-24 12:00:00,onboarding_started
1188,2026-02-18 00:00:00,signup
1188,2026-02-18 07:00:00,onboarding_started
1188,2026-02-18 14:00:00,onboarding_completed
1188,2026-02-20 14:00:00,project_created
1188,2026-02-22 14:00:00,teammate_invited
1188,2026-02-23 14:00:00,report_created
1188,2026-03-29 00:00:00,dashboard_viewed
1189,2026-03-22 00:00:00,signup
1189,2026-03-22 20:00:00,onboarding_started
1189,2026-03-23 05:00:00,onboarding_completed
1189,2026-03-24 05:00:00,project_created
1189,2026-03-25 05:00:00,teammate_invited
1189,2026-03-25 05:00:00,integration_connected
1189,2026-03-25 05:00:00,report_created
1189,2026-05-01 00:00:00,dashboard_viewed
1190,2026-03-25 00:00:00,signup
1190,2026-03-25 17:00:00,onboarding_started
1190,2026-03-25 23:00:00,onboarding_completed
1190,2026-03-26 23:00:00,project_created
1190,2026-03-29 23:00:00,report_created
1191,2026-04-15 00:00:00,signup
1191,2026-04-15 21:00:00,onboarding_started
1192,2026-06-26 00:00:00,signup
1192,2026-06-26 07:00:00,onboarding_started
1193,2026-05-28 00:00:00,signup
1193,2026-05-28 13:00:00,onboarding_started
1194,2026-04-28 00:00:00,signup
1194,2026-04-28 07:00:00,onboarding_started
1194,2026-04-28 16:00:00,onboarding_completed
1194,2026-05-01 16:00:00,project_created
1194,2026-05-05 16:00:00,report_created
1195,2026-03-27 00:00:00,signup
1196,2026-03-04 00:00:00,signup
1197,2026-04-14 00:00:00,signup
1197,2026-04-14 13:00:00,onboarding_started
1198,2026-02-18 00:00:00,signup
1198,2026-02-18 03:00:00,onboarding_started
1199,2026-03-12 00:00:00,signup
1199,2026-03-12 21:00:00,onboarding_started
1200,2026-01-01 00:00:00,signup
1200,2026-01-01 22:00:00,onboarding_started
1200,2026-01-02 02:00:00,onboarding_completed
1200,2026-01-03 02:00:00,project_created
1200,2026-01-05 02:00:00,report_created
1201,2026-05-21 00:00:00,signup
1201,2026-05-21 02:00:00,onboarding_started
1202,2026-06-28 00:00:00,signup
1203,2026-05-03 00:00:00,signup
1204,2026-03-03 00:00:00,signup
1204,2026-03-03 08:00:00,onboarding_started
1204,2026-03-03 12:00:00,onboarding_completed
1205,2026-02-01 00:00:00,signup
1205,2026-02-01 22:00:00,onboarding_started
1205,2026-02-02 02:00:00,onboarding_completed
1205,2026-02-02 02:00:00,project_created
1205,2026-02-03 02:00:00,integration_connected
1205,2026-02-06 02:00:00,report_created
1205,2026-03-11 00:00:00,dashboard_viewed
1206,2026-06-07 00:00:00,signup
1206,2026-06-07 01:00:00,onboarding_started
1206,2026-06-07 06:00:00,onboarding_completed
1206,2026-06-08 06:00:00,project_created
1206,2026-06-10 06:00:00,teammate_invited
1206,2026-06-12 06:00:00,integration_connected
1206,2026-06-13 06:00:00,report_created
1207,2026-01-29 00:00:00,signup
1207,2026-01-29 14:00:00,onboarding_started
1207,2026-01-29 17:00:00,onboarding_completed
1208,2026-02-18 00:00:00,signup
1208,2026-02-18 05:00:00,onboarding_started
1209,2026-06-22 00:00:00,signup
1210,2026-01-30 00:00:00,signup
1210,2026-01-30 22:00:00,onboarding_started
1210,2026-01-31 02:00:00,onboarding_completed
1210,2026-02-01 02:00:00,project_created
1210,2026-02-01 02:00:00,teammate_invited
1210,2026-02-02 02:00:00,integration_connected
1210,2026-02-03 02:00:00,report_created
1210,2026-03-05 00:00:00,dashboard_viewed
1211,2026-05-24 00:00:00,signup
1211,2026-05-24 20:00:00,onboarding_started
1211,2026-05-25 02:00:00,onboarding_completed
1211,2026-05-25 02:00:00,project_created
1211,2026-05-27 02:00:00,report_created
1212,2026-06-17 00:00:00,signup
1212,2026-06-17 16:00:00,onboarding_started
1212,2026-06-17 23:00:00,onboarding_completed
1213,2026-01-19 00:00:00,signup
1213,2026-01-19 22:00:00,onboarding_started
1213,2026-01-20 01:00:00,onboarding_completed
1213,2026-01-22 01:00:00,project_created
1213,2026-02-18 00:00:00,dashboard_viewed
1214,2026-01-18 00:00:00,signup
1214,2026-01-18 04:00:00,onboarding_started
1214,2026-01-18 15:00:00,onboarding_completed
1215,2026-01-01 00:00:00,signup
1215,2026-01-01 20:00:00,onboarding_started
1215,2026-01-02 06:00:00,onboarding_completed
1215,2026-01-03 06:00:00,project_created
1215,2026-01-07 06:00:00,report_created
1216,2026-03-19 00:00:00,signup
1216,2026-03-19 19:00:00,onboarding_started
1217,2026-04-25 00:00:00,signup
1218,2026-06-24 00:00:00,signup
1218,2026-06-24 21:00:00,onboarding_started
1218,2026-06-24 22:00:00,onboarding_completed
1218,2026-06-26 22:00:00,project_created
1219,2026-04-23 00:00:00,signup
1219,2026-04-23 23:00:00,onboarding_started
1219,2026-04-24 00:00:00,onboarding_completed
1220,2026-04-24 00:00:00,signup
1220,2026-04-24 22:00:00,onboarding_started
1220,2026-04-24 23:00:00,onboarding_completed
1220,2026-04-25 23:00:00,project_created
1220,2026-04-29 23:00:00,report_created
1221,2026-06-15 00:00:00,signup
1222,2026-06-28 00:00:00,signup
1222,2026-06-28 10:00:00,onboarding_started
1223,2026-03-04 00:00:00,signup
1223,2026-03-04 15:00:00,onboarding_started
1224,2026-05-12 00:00:00,signup
1224,2026-05-12 20:00:00,onboarding_started
1224,2026-05-13 05:00:00,onboarding_completed
1225,2026-05-09 00:00:00,signup
1225,2026-05-09 06:00:00,onboarding_started
1225,2026-05-09 08:00:00,onboarding_completed
1225,2026-05-10 08:00:00,project_created
1225,2026-05-11 08:00:00,report_created
1225,2026-05-13 08:00:00,integration_connected
1225,2026-06-09 00:00:00,dashboard_viewed
1226,2026-01-08 00:00:00,signup
1226,2026-01-08 21:00:00,onboarding_started
1226,2026-01-09 04:00:00,onboarding_completed
1226,2026-01-11 04:00:00,project_created
1226,2026-01-12 04:00:00,teammate_invited
1226,2026-01-17 04:00:00,report_created
1226,2026-02-13 00:00:00,dashboard_viewed
1227,2026-06-06 00:00:00,signup
1227,2026-06-06 10:00:00,onboarding_started
1228,2026-02-24 00:00:00,signup
1228,2026-02-24 03:00:00,onboarding_started
1228,2026-02-24 06:00:00,onboarding_completed
1228,2026-02-25 06:00:00,project_created
1228,2026-03-03 06:00:00,report_created
1229,2026-04-13 00:00:00,signup
1229,2026-04-13 18:00:00,onboarding_started
1229,2026-04-13 22:00:00,onboarding_completed
1229,2026-04-15 22:00:00,project_created
1229,2026-05-21 00:00:00,dashboard_viewed
1230,2026-05-11 00:00:00,signup
1231,2026-02-01 00:00:00,signup
1232,2026-01-10 00:00:00,signup
1232,2026-01-10 21:00:00,onboarding_started
1232,2026-01-11 02:00:00,onboarding_completed
1233,2026-04-20 00:00:00,signup
1233,2026-04-20 01:00:00,onboarding_started
1233,2026-04-20 08:00:00,onboarding_completed
1233,2026-04-22 08:00:00,project_created
1234,2026-06-11 00:00:00,signup
1234,2026-06-11 03:00:00,onboarding_started
1234,2026-06-11 07:00:00,onboarding_completed
1235,2026-05-04 00:00:00,signup
1235,2026-05-04 09:00:00,onboarding_started
1235,2026-05-04 10:00:00,onboarding_completed
1236,2026-03-28 00:00:00,signup
1237,2026-02-24 00:00:00,signup
1237,2026-02-24 01:00:00,onboarding_started
1237,2026-02-24 04:00:00,onboarding_completed
1238,2026-02-01 00:00:00,signup
1238,2026-02-01 11:00:00,onboarding_started
1238,2026-02-01 16:00:00,onboarding_completed
1238,2026-02-04 16:00:00,project_created
1238,2026-02-04 16:00:00,integration_connected
1238,2026-02-07 16:00:00,report_created
1239,2026-06-27 00:00:00,signup
1239,2026-06-27 18:00:00,onboarding_started
1240,2026-05-15 00:00:00,signup
1240,2026-05-15 16:00:00,onboarding_started
1240,2026-05-16 01:00:00,onboarding_completed
1240,2026-05-19 01:00:00,project_created
1240,2026-05-20 01:00:00,teammate_invited
1240,2026-05-22 01:00:00,report_created
1240,2026-06-23 00:00:00,dashboard_viewed
1241,2026-04-03 00:00:00,signup
1241,2026-04-03 20:00:00,onboarding_started
1241,2026-04-04 05:00:00,onboarding_completed
1242,2026-01-08 00:00:00,signup
1242,2026-01-08 16:00:00,onboarding_started
1242,2026-01-08 21:00:00,onboarding_completed
1243,2026-03-06 00:00:00,signup
1243,2026-03-06 07:00:00,onboarding_started
1243,2026-03-06 10:00:00,onboarding_completed
1243,2026-03-06 10:00:00,project_created
1244,2026-02-26 00:00:00,signup
1244,2026-02-26 21:00:00,onboarding_started
1245,2026-03-08 00:00:00,signup
1245,2026-03-08 05:00:00,onboarding_started
1245,2026-03-08 09:00:00,onboarding_completed
1245,2026-03-11 09:00:00,project_created
1245,2026-03-11 09:00:00,teammate_invited
1245,2026-03-11 09:00:00,integration_connected
1245,2026-03-14 09:00:00,report_created
1246,2026-03-13 00:00:00,signup
1246,2026-03-13 14:00:00,onboarding_started
1246,2026-03-14 01:00:00,onboarding_completed
1247,2026-02-23 00:00:00,signup
1248,2026-03-08 00:00:00,signup
1248,2026-03-08 15:00:00,onboarding_started
1248,2026-03-08 20:00:00,onboarding_completed
1248,2026-03-09 20:00:00,project_created
1248,2026-03-10 20:00:00,report_created
1248,2026-04-10 00:00:00,dashboard_viewed
1249,2026-02-20 00:00:00,signup
1249,2026-02-20 06:00:00,onboarding_started
1249,2026-02-20 13:00:00,onboarding_completed
1249,2026-02-22 13:00:00,project_created
1249,2026-02-24 13:00:00,teammate_invited
1249,2026-02-24 13:00:00,report_created
1249,2026-03-26 00:00:00,dashboard_viewed
1250,2026-04-07 00:00:00,signup
1250,2026-04-07 19:00:00,onboarding_started
1250,2026-04-07 22:00:00,onboarding_completed
1250,2026-04-08 22:00:00,project_created
1250,2026-04-09 22:00:00,teammate_invited
1251,2026-04-02 00:00:00,signup
1251,2026-04-02 11:00:00,onboarding_started
1251,2026-04-02 18:00:00,onboarding_completed
1251,2026-04-03 18:00:00,project_created
1252,2026-01-08 00:00:00,signup
1253,2026-06-11 00:00:00,signup
1253,2026-06-11 12:00:00,onboarding_started
1254,2026-02-04 00:00:00,signup
1254,2026-02-04 11:00:00,onboarding_started
1255,2026-04-06 00:00:00,signup
1256,2026-03-29 00:00:00,signup
1256,2026-03-29 02:00:00,onboarding_started
1256,2026-03-29 06:00:00,onboarding_completed
1256,2026-03-29 06:00:00,project_created
1256,2026-04-01 06:00:00,report_created
1257,2026-03-19 00:00:00,signup
1257,2026-03-19 12:00:00,onboarding_started
1257,2026-03-19 19:00:00,onboarding_completed
1257,2026-03-20 19:00:00,project_created
1257,2026-03-22 19:00:00,teammate_invited
1257,2026-04-18 00:00:00,dashboard_viewed
1258,2026-02-01 00:00:00,signup
1258,2026-02-01 22:00:00,onboarding_started
1258,2026-02-02 01:00:00,onboarding_completed
1258,2026-02-03 01:00:00,project_created
1259,2026-04-30 00:00:00,signup
1259,2026-04-30 23:00:00,onboarding_started
1259,2026-05-01 00:00:00,onboarding_completed
1259,2026-05-04 00:00:00,project_created
1259,2026-05-06 00:00:00,teammate_invited
1259,2026-05-10 00:00:00,report_created
1260,2026-02-15 00:00:00,signup
1260,2026-02-15 18:00:00,onboarding_started
1261,2026-05-24 00:00:00,signup
1261,2026-05-24 15:00:00,onboarding_started
1261,2026-05-24 18:00:00,onboarding_completed
1261,2026-05-24 18:00:00,project_created
1261,2026-05-26 18:00:00,integration_connected
1261,2026-05-27 18:00:00,report_created
1261,2026-06-29 00:00:00,dashboard_viewed
1262,2026-06-14 00:00:00,signup
1262,2026-06-14 03:00:00,onboarding_started
1262,2026-06-14 06:00:00,onboarding_completed
1262,2026-06-15 06:00:00,project_created
1262,2026-06-17 06:00:00,teammate_invited
1262,2026-07-20 00:00:00,dashboard_viewed
1263,2026-05-22 00:00:00,signup
1263,2026-05-22 08:00:00,onboarding_started
1263,2026-05-22 15:00:00,onboarding_completed
1263,2026-05-22 15:00:00,project_created
1264,2026-02-24 00:00:00,signup
1264,2026-02-24 15:00:00,onboarding_started
1264,2026-02-24 21:00:00,onboarding_completed
1265,2026-06-25 00:00:00,signup
1265,2026-06-25 23:00:00,onboarding_started
1265,2026-06-26 00:00:00,onboarding_completed
1265,2026-06-26 00:00:00,project_created
1265,2026-06-28 00:00:00,teammate_invited
1266,2026-01-07 00:00:00,signup
1266,2026-01-07 04:00:00,onboarding_started
1266,2026-01-07 13:00:00,onboarding_completed
1266,2026-01-08 13:00:00,project_created
1266,2026-01-09 13:00:00,teammate_invited
1266,2026-02-14 00:00:00,dashboard_viewed
1267,2026-03-15 00:00:00,signup
1267,2026-03-15 17:00:00,onboarding_started
1267,2026-03-16 02:00:00,onboarding_completed
1267,2026-03-16 02:00:00,project_created
1267,2026-04-24 00:00:00,dashboard_viewed
1268,2026-01-07 00:00:00,signup
1268,2026-01-07 05:00:00,onboarding_started
1268,2026-01-07 12:00:00,onboarding_completed
1268,2026-01-10 12:00:00,project_created
1268,2026-01-11 12:00:00,integration_connected
1268,2026-01-12 12:00:00,teammate_invited
1268,2026-01-14 12:00:00,report_created
1268,2026-02-06 00:00:00,dashboard_viewed
1269,2026-06-10 00:00:00,signup
1269,2026-06-10 12:00:00,onboarding_started
1269,2026-06-10 21:00:00,onboarding_completed
1269,2026-06-13 21:00:00,project_created
1269,2026-06-14 21:00:00,teammate_invited
1269,2026-06-19 21:00:00,report_created
1270,2026-05-31 00:00:00,signup
1270,2026-05-31 09:00:00,onboarding_started
1270,2026-05-31 20:00:00,onboarding_completed
1270,2026-06-02 20:00:00,project_created
1270,2026-06-04 20:00:00,report_created
1270,2026-07-08 00:00:00,dashboard_viewed
1271,2026-03-26 00:00:00,signup
1271,2026-03-26 05:00:00,onboarding_started
1271,2026-03-26 14:00:00,onboarding_completed
1271,2026-03-27 14:00:00,project_created
1271,2026-03-30 14:00:00,integration_connected
1272,2026-05-27 00:00:00,signup
1273,2026-04-22 00:00:00,signup
1274,2026-05-05 00:00:00,signup
1274,2026-05-05 21:00:00,onboarding_started
1274,2026-05-06 06:00:00,onboarding_completed
1274,2026-05-07 06:00:00,project_created
1275,2026-05-27 00:00:00,signup
1275,2026-05-27 22:00:00,onboarding_started
1275,2026-05-28 01:00:00,onboarding_completed
1275,2026-05-28 01:00:00,project_created
1275,2026-05-28 01:00:00,teammate_invited
1275,2026-07-03 00:00:00,dashboard_viewed
1276,2026-02-05 00:00:00,signup
1276,2026-02-05 05:00:00,onboarding_started
1276,2026-02-05 13:00:00,onboarding_completed
1276,2026-02-08 13:00:00,project_created
1276,2026-03-17 00:00:00,dashboard_viewed
1277,2026-01-29 00:00:00,signup
1277,2026-01-29 12:00:00,onboarding_started
1277,2026-01-29 23:00:00,onboarding_completed
1277,2026-01-30 23:00:00,project_created
1277,2026-02-01 23:00:00,teammate_invited
1277,2026-03-04 00:00:00,dashboard_viewed
1278,2026-03-23 00:00:00,signup
1278,2026-03-23 03:00:00,onboarding_started
1278,2026-03-23 06:00:00,onboarding_completed
1279,2026-01-02 00:00:00,signup
1279,2026-01-02 19:00:00,onboarding_started
1279,2026-01-02 21:00:00,onboarding_completed
1279,2026-01-02 21:00:00,project_created
1279,2026-01-03 21:00:00,teammate_invited
1279,2026-01-05 21:00:00,integration_connected
1279,2026-02-02 00:00:00,dashboard_viewed
1280,2026-05-09 00:00:00,signup
1280,2026-05-09 11:00:00,onboarding_started
1280,2026-05-09 22:00:00,onboarding_completed
1280,2026-05-11 22:00:00,project_created
1280,2026-05-11 22:00:00,teammate_invited
1281,2026-02-16 00:00:00,signup
1281,2026-02-16 07:00:00,onboarding_started
1281,2026-02-16 10:00:00,onboarding_completed
1282,2026-05-28 00:00:00,signup
1282,2026-05-28 12:00:00,onboarding_started
1282,2026-05-28 14:00:00,onboarding_completed
1282,2026-05-30 14:00:00,project_created
1282,2026-05-31 14:00:00,teammate_invited
1282,2026-06-02 14:00:00,integration_connected
1282,2026-06-05 14:00:00,report_created
1283,2026-01-11 00:00:00,signup
1283,2026-01-11 11:00:00,onboarding_started
1283,2026-01-11 19:00:00,onboarding_completed
1284,2026-05-10 00:00:00,signup
1284,2026-05-10 14:00:00,onboarding_started
1284,2026-05-10 22:00:00,onboarding_completed
1285,2026-04-29 00:00:00,signup
1285,2026-04-29 13:00:00,onboarding_started
1286,2026-05-20 00:00:00,signup
1286,2026-05-20 01:00:00,onboarding_started
1286,2026-05-20 06:00:00,onboarding_completed
1286,2026-05-23 06:00:00,project_created
1287,2026-01-20 00:00:00,signup
1287,2026-01-20 21:00:00,onboarding_started
1288,2026-01-05 00:00:00,signup
1288,2026-01-05 06:00:00,onboarding_started
1289,2026-02-06 00:00:00,signup
1289,2026-02-06 09:00:00,onboarding_started
1289,2026-02-06 16:00:00,onboarding_completed
1290,2026-06-15 00:00:00,signup
1290,2026-06-15 23:00:00,onboarding_started
1290,2026-06-16 04:00:00,onboarding_completed
1290,2026-06-16 04:00:00,project_created
1290,2026-07-19 00:00:00,dashboard_viewed
1291,2026-05-17 00:00:00,signup
1292,2026-02-22 00:00:00,signup
1292,2026-02-22 04:00:00,onboarding_started
1293,2026-06-21 00:00:00,signup
1293,2026-06-21 04:00:00,onboarding_started
1294,2026-04-09 00:00:00,signup
1294,2026-04-09 18:00:00,onboarding_started
1294,2026-04-09 22:00:00,onboarding_completed
1295,2026-03-27 00:00:00,signup
1295,2026-03-27 01:00:00,onboarding_started
1295,2026-03-27 09:00:00,onboarding_completed
1295,2026-03-30 09:00:00,project_created
1295,2026-03-31 09:00:00,report_created
1295,2026-04-03 09:00:00,integration_connected
1296,2026-04-18 00:00:00,signup
1296,2026-04-18 14:00:00,onboarding_started
1296,2026-04-18 22:00:00,onboarding_completed
1296,2026-04-18 22:00:00,project_created
1296,2026-04-20 22:00:00,report_created
1297,2026-01-24 00:00:00,signup
1298,2026-03-22 00:00:00,signup
1298,2026-03-22 23:00:00,onboarding_started
1298,2026-03-23 05:00:00,onboarding_completed
1299,2026-06-07 00:00:00,signup
1299,2026-06-07 13:00:00,onboarding_started
1299,2026-06-07 14:00:00,onboarding_completed
1299,2026-06-07 14:00:00,project_created
1299,2026-06-08 14:00:00,teammate_invited
1299,2026-06-11 14:00:00,report_created
1300,2026-04-30 00:00:00,signup
1300,2026-04-30 02:00:00,onboarding_started
1300,2026-04-30 06:00:00,onboarding_completed
1300,2026-05-03 06:00:00,project_created
1300,2026-05-04 06:00:00,teammate_invited
1301,2026-02-28 00:00:00,signup
1301,2026-02-28 17:00:00,onboarding_started
1301,2026-02-28 23:00:00,onboarding_completed
1301,2026-03-03 23:00:00,project_created
1301,2026-03-03 23:00:00,teammate_invited
1302,2026-05-08 00:00:00,signup
1302,2026-05-08 03:00:00,onboarding_started
1302,2026-05-08 10:00:00,onboarding_completed
1302,2026-05-09 10:00:00,project_created
1303,2026-04-24 00:00:00,signup
1303,2026-04-24 01:00:00,onboarding_started
1303,2026-04-24 03:00:00,onboarding_completed
1304,2026-04-25 00:00:00,signup
1305,2026-01-14 00:00:00,signup
1305,2026-01-14 20:00:00,onboarding_started
1305,2026-01-15 01:00:00,onboarding_completed
1305,2026-01-15 01:00:00,project_created
1305,2026-01-16 01:00:00,integration_connected
1305,2026-01-19 01:00:00,report_created
1306,2026-01-09 00:00:00,signup
1306,2026-01-09 16:00:00,onboarding_started
1306,2026-01-10 01:00:00,onboarding_completed
1307,2026-02-09 00:00:00,signup
1307,2026-02-09 05:00:00,onboarding_started
1307,2026-02-09 14:00:00,onboarding_completed
1307,2026-02-09 14:00:00,project_created
1307,2026-02-10 14:00:00,teammate_invited
1308,2026-01-25 00:00:00,signup
1308,2026-01-25 18:00:00,onboarding_started
1308,2026-01-26 01:00:00,onboarding_completed
1309,2026-04-13 00:00:00,signup
1309,2026-04-13 22:00:00,onboarding_started
1310,2026-01-22 00:00:00,signup
1310,2026-01-22 20:00:00,onboarding_started
1311,2026-01-04 00:00:00,signup
1311,2026-01-04 10:00:00,onboarding_started
1311,2026-01-04 12:00:00,onboarding_completed
1312,2026-06-03 00:00:00,signup
1312,2026-06-03 03:00:00,onboarding_started
1312,2026-06-03 05:00:00,onboarding_completed
1312,2026-06-06 05:00:00,project_created
1313,2026-01-29 00:00:00,signup
1313,2026-01-29 23:00:00,onboarding_started
1313,2026-01-30 06:00:00,onboarding_completed
1313,2026-01-31 06:00:00,project_created
1313,2026-02-01 06:00:00,teammate_invited
1313,2026-03-05 00:00:00,dashboard_viewed
1314,2026-04-19 00:00:00,signup
1314,2026-04-19 01:00:00,onboarding_started
1315,2026-04-08 00:00:00,signup
1315,2026-04-08 21:00:00,onboarding_started
1315,2026-04-09 03:00:00,onboarding_completed
1315,2026-04-12 03:00:00,project_created
1315,2026-04-13 03:00:00,teammate_invited
1315,2026-04-17 03:00:00,report_created
1315,2026-05-18 00:00:00,dashboard_viewed
1316,2026-02-06 00:00:00,signup
1316,2026-02-06 10:00:00,onboarding_started
1317,2026-03-16 00:00:00,signup
1317,2026-03-16 10:00:00,onboarding_started
1317,2026-03-16 14:00:00,onboarding_completed
1318,2026-03-11 00:00:00,signup
1318,2026-03-11 23:00:00,onboarding_started
1318,2026-03-12 05:00:00,onboarding_completed
1318,2026-03-14 05:00:00,project_created
1318,2026-03-16 05:00:00,report_created
1318,2026-03-18 05:00:00,integration_connected
1318,2026-04-12 00:00:00,dashboard_viewed
1319,2026-05-26 00:00:00,signup
1319,2026-05-26 07:00:00,onboarding_started
1319,2026-05-26 18:00:00,onboarding_completed
1319,2026-05-29 18:00:00,project_created
1319,2026-06-04 18:00:00,report_created
1320,2026-05-08 00:00:00,signup
1320,2026-05-08 08:00:00,onboarding_started
1320,2026-05-08 19:00:00,onboarding_completed
1321,2026-03-26 00:00:00,signup
1321,2026-03-26 18:00:00,onboarding_started
1321,2026-03-27 04:00:00,onboarding_completed
1321,2026-03-29 04:00:00,project_created
1321,2026-04-01 04:00:00,integration_connected
1322,2026-02-11 00:00:00,signup
1322,2026-02-11 07:00:00,onboarding_started
1322,2026-02-11 15:00:00,onboarding_completed
1322,2026-02-11 15:00:00,project_created
1322,2026-02-12 15:00:00,report_created
1322,2026-02-13 15:00:00,teammate_invited
1322,2026-03-14 00:00:00,dashboard_viewed
1323,2026-04-10 00:00:00,signup
1323,2026-04-10 06:00:00,onboarding_started
1324,2026-02-10 00:00:00,signup
1324,2026-02-10 07:00:00,onboarding_started
1325,2026-06-15 00:00:00,signup
1325,2026-06-15 09:00:00,onboarding_started
1325,2026-06-15 19:00:00,onboarding_completed
1326,2026-02-03 00:00:00,signup
1326,2026-02-03 04:00:00,onboarding_started
1326,2026-02-03 14:00:00,onboarding_completed
1326,2026-02-06 14:00:00,project_created
1326,2026-02-07 14:00:00,report_created
1327,2026-01-17 00:00:00,signup
1327,2026-01-17 11:00:00,onboarding_started
1327,2026-01-17 18:00:00,onboarding_completed
1327,2026-01-17 18:00:00,project_created
1327,2026-01-20 18:00:00,integration_connected
1327,2026-01-23 18:00:00,report_created
1328,2026-06-14 00:00:00,signup
1328,2026-06-14 23:00:00,onboarding_started
1328,2026-06-15 08:00:00,onboarding_completed
1328,2026-06-16 08:00:00,project_created
1329,2026-06-02 00:00:00,signup
1329,2026-06-02 15:00:00,onboarding_started
1329,2026-06-02 19:00:00,onboarding_completed
1330,2026-05-02 00:00:00,signup
1330,2026-05-02 08:00:00,onboarding_started
1330,2026-05-02 15:00:00,onboarding_completed
1330,2026-05-03 15:00:00,project_created
1331,2026-03-17 00:00:00,signup
1332,2026-03-28 00:00:00,signup
1332,2026-03-28 22:00:00,onboarding_started
1332,2026-03-29 04:00:00,onboarding_completed
1332,2026-03-29 04:00:00,project_created
1333,2026-04-27 00:00:00,signup
1333,2026-04-27 17:00:00,onboarding_started
1334,2026-04-16 00:00:00,signup
1334,2026-04-16 10:00:00,onboarding_started
1334,2026-04-16 14:00:00,onboarding_completed
1335,2026-03-27 00:00:00,signup
1335,2026-03-27 18:00:00,onboarding_started
1335,2026-03-27 22:00:00,onboarding_completed
1335,2026-03-28 22:00:00,project_created
1336,2026-01-27 00:00:00,signup
1337,2026-02-26 00:00:00,signup
1337,2026-02-26 10:00:00,onboarding_started
1337,2026-02-26 18:00:00,onboarding_completed
1337,2026-02-27 18:00:00,project_created
1337,2026-04-01 00:00:00,dashboard_viewed
1338,2026-01-31 00:00:00,signup
1338,2026-01-31 19:00:00,onboarding_started
1338,2026-02-01 04:00:00,onboarding_completed
1338,2026-02-01 04:00:00,project_created
1338,2026-02-03 04:00:00,teammate_invited
1338,2026-02-04 04:00:00,report_created
1339,2026-05-14 00:00:00,signup
1339,2026-05-14 03:00:00,onboarding_started
1339,2026-05-14 10:00:00,onboarding_completed
1339,2026-05-17 10:00:00,project_created
1339,2026-05-18 10:00:00,teammate_invited
1339,2026-05-20 10:00:00,report_created
1339,2026-06-13 00:00:00,dashboard_viewed
1340,2026-06-17 00:00:00,signup
1340,2026-06-17 03:00:00,onboarding_started
1340,2026-06-17 05:00:00,onboarding_completed
1340,2026-06-20 05:00:00,project_created
1340,2026-06-23 05:00:00,integration_connected
1340,2026-06-24 05:00:00,report_created
1341,2026-04-08 00:00:00,signup
1341,2026-04-08 20:00:00,onboarding_started
1341,2026-04-09 04:00:00,onboarding_completed
1341,2026-04-10 04:00:00,project_created
1341,2026-04-10 04:00:00,teammate_invited
1341,2026-04-12 04:00:00,report_created
1341,2026-05-14 00:00:00,dashboard_viewed
1342,2026-01-12 00:00:00,signup
1342,2026-01-12 22:00:00,onboarding_started
1343,2026-02-22 00:00:00,signup
1343,2026-02-22 10:00:00,onboarding_started
1343,2026-02-22 15:00:00,onboarding_completed
1343,2026-02-25 15:00:00,project_created
1343,2026-03-03 15:00:00,report_created
1344,2026-05-18 00:00:00,signup
1344,2026-05-18 20:00:00,onboarding_started
1344,2026-05-19 06:00:00,onboarding_completed
1344,2026-05-21 06:00:00,project_created
1344,2026-05-21 06:00:00,integration_connected
1344,2026-05-22 06:00:00,teammate_invited
1344,2026-06-21 00:00:00,dashboard_viewed
1345,2026-06-22 00:00:00,signup
1345,2026-06-22 04:00:00,onboarding_started
1345,2026-06-22 12:00:00,onboarding_completed
1345,2026-06-22 12:00:00,project_created
1346,2026-05-25 00:00:00,signup
1347,2026-06-03 00:00:00,signup
1347,2026-06-03 11:00:00,onboarding_started
1347,2026-06-03 14:00:00,onboarding_completed
1347,2026-06-04 14:00:00,project_created
1347,2026-06-07 14:00:00,report_created
1347,2026-07-13 00:00:00,dashboard_viewed
1348,2026-05-02 00:00:00,signup
1348,2026-05-02 13:00:00,onboarding_started
1348,2026-05-02 17:00:00,onboarding_completed
1348,2026-05-02 17:00:00,project_created
1348,2026-05-03 17:00:00,teammate_invited
1348,2026-05-03 17:00:00,integration_connected
1348,2026-06-10 00:00:00,dashboard_viewed
1349,2026-02-15 00:00:00,signup
1349,2026-02-15 19:00:00,onboarding_started
1349,2026-02-16 00:00:00,onboarding_completed
1349,2026-02-18 00:00:00,project_created
1350,2026-03-05 00:00:00,signup
1350,2026-03-05 05:00:00,onboarding_started
1350,2026-03-05 12:00:00,onboarding_completed
1350,2026-03-08 12:00:00,project_created
1350,2026-03-13 12:00:00,report_created
1351,2026-05-10 00:00:00,signup
1351,2026-05-10 17:00:00,onboarding_started
1351,2026-05-10 22:00:00,onboarding_completed
1351,2026-05-10 22:00:00,project_created
1351,2026-05-14 22:00:00,integration_connected
1351,2026-05-14 22:00:00,report_created
1351,2026-06-10 00:00:00,dashboard_viewed
1352,2026-02-23 00:00:00,signup
1352,2026-02-23 04:00:00,onboarding_started
1352,2026-02-23 08:00:00,onboarding_completed
